MO;DY;HR;sinα;Ho
8;3;20;0,000;0,00
8;3;21;0,000;0,00
8;3;22;0,000;0,00
8;3;23;0,000;0,00
8;4;0;0,000;0,00
8;4;1;0,000;0,00
8;4;2;0,000;0,00
8;4;3;0,000;0,00
8;4;4;0,009;-261,73
8;4;5;0,156;24,72
8;4;6;0,309;321,28
8;4;7;0,457;607,73
8;4;8;0,589;864,56
8;4;9;0,697;1074,26
8;4;10;0,773;1222,54
8;4;11;0,813;1299,29
8;4;12;0,813;1299,29
8;4;13;0,773;1222,54
8;4;14;0,697;1074,26
8;4;15;0,589;864,56
8;4;16;0,457;607,73
8;4;17;0,309;321,28
8;4;18;0,156;24,72
8;4;19;0,009;-261,73
8;4;20;0,000;0,00
8;4;21;0,000;0,00
8;4;22;0,000;0,00
8;4;23;0,000;0,00
8;5;0;0,000;0,00
8;5;1;0,000;0,00
8;5;2;0,000;0,00
8;5;3;0,000;0,00
8;5;4;0,005;-265,20
8;5;5;0,152;21,77
8;5;6;0,305;318,87
8;5;7;0,453;605,84
8;5;8;0,586;863,13
8;5;9;0,694;1073,21
8;5;10;0,770;1221,76
8;5;11;0,810;1298,65
8;5;12;0,810;1298,65
8;5;13;0,770;1221,76
8;5;14;0,694;1073,21
8;5;15;0,586;863,13
8;5;16;0,453;605,84
8;5;17;0,305;318,87
8;5;18;0,152;21,77
8;5;19;0,005;-265,20
8;5;20;0,000;0,00
8;5;21;0,000;0,00
8;5;22;0,000;0,00
8;5;23;0,000;0,00
8;6;0;0,000;0,00
8;6;1;0,000;0,00
8;6;2;0,000;0,00
8;6;3;0,000;0,00
8;6;4;0,001;-268,72
8;6;5;0,149;18,77
8;6;6;0,302;316,41
8;6;7;0,450;603,90
8;6;8;0,582;861,66
8;6;9;0,691;1072,12
8;6;10;0,767;1220,93
8;6;11;0,807;1297,97
8;6;12;0,807;1297,97
8;6;13;0,767;1220,93
8;6;14;0,691;1072,12
8;6;15;0,582;861,66
8;6;16;0,450;603,90
8;6;17;0,302;316,41
8;6;18;0,149;18,77
8;6;19;0,001;-268,72
8;6;20;0,000;0,00
8;6;21;0,000;0,00
8;6;22;0,000;0,00
8;6;23;0,000;0,00
8;7;0;0,000;0,00
8;7;1;0,000;0,00
8;7;2;0,000;0,00
8;7;3;0,000;0,00
8;7;4;0,000;0,00
8;7;5;0,145;15,71
8;7;6;0,298;313,89
8;7;7;0,446;601,91
8;7;8;0,579;860,14
8;7;9;0,688;1070,98
8;7;10;0,764;1220,07
8;7;11;0,804;1297,24
8;7;12;0,804;1297,24
8;7;13;0,764;1220,07
8;7;14;0,688;1070,98
8;7;15;0,579;860,14
8;7;16;0,446;601,91
8;7;17;0,298;313,89
8;7;18;0,145;15,71
8;7;19;0,000;0,00
8;7;20;0,000;0,00
8;7;21;0,000;0,00
8;7;22;0,000;0,00
8;7;23;0,000;0,00
8;8;0;0,000;0,00
8;8;1;0,000;0,00
8;8;2;0,000;0,00
8;8;3;0,000;0,00
8;8;4;0,000;0,00
8;8;5;0,141;12,60
8;8;6;0,294;311,32
8;8;7;0,443;599,87
8;8;8;0,576;858,57
8;8;9;0,684;1069,80
8;8;10;0,761;1219,16
8;8;11;0,801;1296,47
8;8;12;0,801;1296,47
8;8;13;0,761;1219,16
8;8;14;0,684;1069,80
8;8;15;0,576;858,57
8;8;16;0,443;599,87
8;8;17;0,294;311,32
8;8;18;0,141;12,60
8;8;19;0,000;0,00
8;8;20;0,000;0,00
8;8;21;0,000;0,00
8;8;22;0,000;0,00
8;8;23;0,000;0,00
8;9;0;0,000;0,00
8;9;1;0,000;0,00
8;9;2;0,000;0,00
8;9;3;0,000;0,00
8;9;4;0,000;0,00
8;9;5;0,137;9,44
8;9;6;0,290;308,71
8;9;7;0,439;597,78
8;9;8;0,572;856,95
8;9;9;0,681;1068,57
8;9;10;0,758;1218,20
8;9;11;0,798;1295,66
8;9;12;0,798;1295,66
8;9;13;0,758;1218,20
8;9;14;0,681;1068,57
8;9;15;0,572;856,95
8;9;16;0,439;597,78
8;9;17;0,290;308,71
8;9;18;0,137;9,44
8;9;19;0,000;0,00
8;9;20;0,000;0,00
8;9;21;0,000;0,00
8;9;22;0,000;0,00
8;9;23;0,000;0,00
8;10;0;0,000;0,00
8;10;1;0,000;0,00
8;10;2;0,000;0,00
8;10;3;0,000;0,00
8;10;4;0,000;0,00
8;10;5;0,132;6,22
8;10;6;0,287;306,04
8;10;7;0,435;595,64
8;10;8;0,569;855,29
8;10;9;0,678;1067,29
8;10;10;0,755;1217,20
8;10;11;0,795;1294,80
8;10;12;0,795;1294,80
8;10;13;0,755;1217,20
8;10;14;0,678;1067,29
8;10;15;0,569;855,29
8;10;16;0,435;595,64
8;10;17;0,287;306,04
8;10;18;0,132;6,22
8;10;19;0,000;0,00
8;10;20;0,000;0,00
8;10;21;0,000;0,00
8;10;22;0,000;0,00
8;10;23;0,000;0,00
8;11;0;0,000;0,00
8;11;1;0,000;0,00
8;11;2;0,000;0,00
8;11;3;0,000;0,00
8;11;4;0,000;0,00
8;11;5;0,128;2,96
8;11;6;0,283;303,32
8;11;7;0,432;593,45
8;11;8;0,565;853,57
8;11;9;0,674;1065,96
8;11;10;0,751;1216,15
8;11;11;0,791;1293,89
8;11;12;0,791;1293,89
8;11;13;0,751;1216,15
8;11;14;0,674;1065,96
8;11;15;0,565;853,57
8;11;16;0,432;593,45
8;11;17;0,283;303,32
8;11;18;0,128;2,96
8;11;19;0,000;0,00
8;11;20;0,000;0,00
8;11;21;0,000;0,00
8;11;22;0,000;0,00
8;11;23;0,000;0,00
8;12;0;0,000;0,00
8;12;1;0,000;0,00
8;12;2;0,000;0,00
8;12;3;0,000;0,00
8;12;4;0,000;0,00
8;12;5;0,124;-0,36
8;12;6;0,279;300,55
8;12;7;0,428;591,21
8;12;8;0,562;851,81
8;12;9;0,671;1064,59
8;12;10;0,748;1215,05
8;12;11;0,788;1292,93
8;12;12;0,788;1292,93
8;12;13;0,748;1215,05
8;12;14;0,671;1064,59
8;12;15;0,562;851,81
8;12;16;0,428;591,21
8;12;17;0,279;300,55
8;12;18;0,124;-0,36
8;12;19;0,000;0,00
8;12;20;0,000;0,00
8;12;21;0,000;0,00
8;12;22;0,000;0,00
8;12;23;0,000;0,00
8;13;0;0,000;0,00
8;13;1;0,000;0,00
8;13;2;0,000;0,00
8;13;3;0,000;0,00
8;13;4;0,000;0,00
8;13;5;0,120;-3,73
8;13;6;0,274;297,73
8;13;7;0,424;588,92
8;13;8;0,558;850,00
8;13;9;0,667;1063,16
8;13;10;0,745;1213,90
8;13;11;0,785;1291,92
8;13;12;0,785;1291,92
8;13;13;0,745;1213,90
8;13;14;0,667;1063,16
8;13;15;0,558;850,00
8;13;16;0,424;588,92
8;13;17;0,274;297,73
8;13;18;0,120;-3,73
8;13;19;0,000;0,00
8;13;20;0,000;0,00
8;13;21;0,000;0,00
8;13;22;0,000;0,00
8;13;23;0,000;0,00
8;14;0;0,000;0,00
8;14;1;0,000;0,00
8;14;2;0,000;0,00
8;14;3;0,000;0,00
8;14;4;0,000;0,00
8;14;5;0,115;-7,14
8;14;6;0,270;294,87
8;14;7;0,420;586,59
8;14;8;0,554;848,13
8;14;9;0,664;1061,69
8;14;10;0,741;1212,69
8;14;11;0,781;1290,86
8;14;12;0,781;1290,86
8;14;13;0,741;1212,69
8;14;14;0,664;1061,69
8;14;15;0,554;848,13
8;14;16;0,420;586,59
8;14;17;0,270;294,87
8;14;18;0,115;-7,14
8;14;19;0,000;0,00
8;14;20;0,000;0,00
8;14;21;0,000;0,00
8;14;22;0,000;0,00
8;14;23;0,000;0,00
8;15;0;0,000;0,00
8;15;1;0,000;0,00
8;15;2;0,000;0,00
8;15;3;0,000;0,00
8;15;4;0,000;0,00
8;15;5;0,111;-10,60
8;15;6;0,266;291,95
8;15;7;0,416;584,20
8;15;8;0,550;846,22
8;15;9;0,660;1060,16
8;15;10;0,738;1211,44
8;15;11;0,778;1289,74
8;15;12;0,778;1289,74
8;15;13;0,738;1211,44
8;15;14;0,660;1060,16
8;15;15;0,550;846,22
8;15;16;0,416;584,20
8;15;17;0,266;291,95
8;15;18;0,111;-10,60
8;15;19;0,000;0,00
8;15;20;0,000;0,00
8;15;21;0,000;0,00
8;15;22;0,000;0,00
8;15;23;0,000;0,00
8;16;0;0,000;0,00
8;16;1;0,000;0,00
8;16;2;0,000;0,00
8;16;3;0,000;0,00
8;16;4;0,000;0,00
8;16;5;0,106;-14,11
8;16;6;0,262;288,99
8;16;7;0,412;581,76
8;16;8;0,546;844,25
8;16;9;0,656;1058,58
8;16;10;0,734;1210,13
8;16;11;0,774;1288,58
8;16;12;0,774;1288,58
8;16;13;0,734;1210,13
8;16;14;0,656;1058,58
8;16;15;0,546;844,25
8;16;16;0,412;581,76
8;16;17;0,262;288,99
8;16;18;0,106;-14,11
8;16;19;0,000;0,00
8;16;20;0,000;0,00
8;16;21;0,000;0,00
8;16;22;0,000;0,00
8;16;23;0,000;0,00
8;17;0;0,000;0,00
8;17;1;0,000;0,00
8;17;2;0,000;0,00
8;17;3;0,000;0,00
8;17;4;0,000;0,00
8;17;5;0,102;-17,66
8;17;6;0,257;285,98
8;17;7;0,408;579,27
8;17;8;0,542;842,23
8;17;9;0,652;1056,94
8;17;10;0,730;1208,76
8;17;11;0,771;1287,35
8;17;12;0,771;1287,35
8;17;13;0,730;1208,76
8;17;14;0,652;1056,94
8;17;15;0,542;842,23
8;17;16;0,408;579,27
8;17;17;0,257;285,98
8;17;18;0,102;-17,66
8;17;19;0,000;0,00
8;17;20;0,000;0,00
8;17;21;0,000;0,00
8;17;22;0,000;0,00
8;17;23;0,000;0,00
8;18;0;0,000;0,00
8;18;1;0,000;0,00
8;18;2;0,000;0,00
8;18;3;0,000;0,00
8;18;4;0,000;0,00
8;18;5;0,097;-21,26
8;18;6;0,253;282,92
8;18;7;0,403;576,74
8;18;8;0,538;840,16
8;18;9;0,649;1055,25
8;18;10;0,726;1207,34
8;18;11;0,767;1286,07
8;18;12;0,767;1286,07
8;18;13;0,726;1207,34
8;18;14;0,649;1055,25
8;18;15;0,538;840,16
8;18;16;0,403;576,74
8;18;17;0,253;282,92
8;18;18;0,097;-21,26
8;18;19;0,000;0,00
8;18;20;0,000;0,00
8;18;21;0,000;0,00
8;18;22;0,000;0,00
8;18;23;0,000;0,00
8;19;0;0,000;0,00
8;19;1;0,000;0,00
8;19;2;0,000;0,00
8;19;3;0,000;0,00
8;19;4;0,000;0,00
8;19;5;0,092;-24,90
8;19;6;0,248;279,82
8;19;7;0,399;574,15
8;19;8;0,534;838,04
8;19;9;0,645;1053,50
8;19;10;0,723;1205,86
8;19;11;0,763;1284,73
8;19;12;0,763;1284,73
8;19;13;0,723;1205,86
8;19;14;0,645;1053,50
8;19;15;0,534;838,04
8;19;16;0,399;574,15
8;19;17;0,248;279,82
8;19;18;0,092;-24,90
8;19;19;0,000;0,00
8;19;20;0,000;0,00
8;19;21;0,000;0,00
8;19;22;0,000;0,00
8;19;23;0,000;0,00
8;20;0;0,000;0,00
8;20;1;0,000;0,00
8;20;2;0,000;0,00
8;20;3;0,000;0,00
8;20;4;0,000;0,00
8;20;5;0,088;-28,58
8;20;6;0,244;276,67
8;20;7;0,395;571,51
8;20;8;0,530;835,86
8;20;9;0,641;1051,70
8;20;10;0,719;1204,32
8;20;11;0,759;1283,33
8;20;12;0,759;1283,33
8;20;13;0,719;1204,32
8;20;14;0,641;1051,70
8;20;15;0,530;835,86
8;20;16;0,395;571,51
8;20;17;0,244;276,67
8;20;18;0,088;-28,58
8;20;19;0,000;0,00
8;20;20;0,000;0,00
8;20;21;0,000;0,00
8;20;22;0,000;0,00
8;20;23;0,000;0,00
8;21;0;0,000;0,00
8;21;1;0,000;0,00
8;21;2;0,000;0,00
8;21;3;0,000;0,00
8;21;4;0,000;0,00
8;21;5;0,083;-32,30
8;21;6;0,239;273,47
8;21;7;0,390;568,82
8;21;8;0,526;833,63
8;21;9;0,637;1049,84
8;21;10;0,715;1202,73
8;21;11;0,755;1281,87
8;21;12;0,755;1281,87
8;21;13;0,715;1202,73
8;21;14;0,637;1049,84
8;21;15;0,526;833,63
8;21;16;0,390;568,82
8;21;17;0,239;273,47
8;21;18;0,083;-32,30
8;21;19;0,000;0,00
8;21;20;0,000;0,00
8;21;21;0,000;0,00
8;21;22;0,000;0,00
8;21;23;0,000;0,00
8;22;0;0,000;0,00
8;22;1;0,000;0,00
8;22;2;0,000;0,00
8;22;3;0,000;0,00
8;22;4;0,000;0,00
8;22;5;0,078;-36,06
8;22;6;0,235;270,23
8;22;7;0,386;566,09
8;22;8;0,522;831,34
8;22;9;0,632;1047,92
8;22;10;0,711;1201,07
8;22;11;0,751;1280,34
8;22;12;0,751;1280,34
8;22;13;0,711;1201,07
8;22;14;0,632;1047,92
8;22;15;0,522;831,34
8;22;16;0,386;566,09
8;22;17;0,235;270,23
8;22;18;0,078;-36,06
8;22;19;0,000;0,00
8;22;20;0,000;0,00
8;22;21;0,000;0,00
8;22;22;0,000;0,00
8;22;23;0,000;0,00
8;23;0;0,000;0,00
8;23;1;0,000;0,00
8;23;2;0,000;0,00
8;23;3;0,000;0,00
8;23;4;0,000;0,00
8;23;5;0,073;-39,86
8;23;6;0,230;266,95
8;23;7;0,381;563,30
8;23;8;0,517;829,00
8;23;9;0,628;1045,95
8;23;10;0,707;1199,35
8;23;11;0,747;1278,76
8;23;12;0,747;1278,76
8;23;13;0,707;1199,35
8;23;14;0,628;1045,95
8;23;15;0,517;829,00
8;23;16;0,381;563,30
8;23;17;0,230;266,95
8;23;18;0,073;-39,86
8;23;19;0,000;0,00
8;23;20;0,000;0,00
8;23;21;0,000;0,00
8;23;22;0,000;0,00
8;23;23;0,000;0,00
8;24;0;0,000;0,00
8;24;1;0,000;0,00
8;24;2;0,000;0,00
8;24;3;0,000;0,00
8;24;4;0,000;0,00
8;24;5;0,068;-43,70
8;24;6;0,225;263,62
8;24;7;0,377;560,46
8;24;8;0,513;826,61
8;24;9;0,624;1043,91
8;24;10;0,702;1197,57
8;24;11;0,743;1277,11
8;24;12;0,743;1277,11
8;24;13;0,702;1197,57
8;24;14;0,624;1043,91
8;24;15;0,513;826,61
8;24;16;0,377;560,46
8;24;17;0,225;263,62
8;24;18;0,068;-43,70
8;24;19;0,000;0,00
8;24;20;0,000;0,00
8;24;21;0,000;0,00
8;24;22;0,000;0,00
8;24;23;0,000;0,00
8;25;0;0,000;0,00
8;25;1;0,000;0,00
8;25;2;0,000;0,00
8;25;3;0,000;0,00
8;25;4;0,000;0,00
8;25;5;0,063;-47,57
8;25;6;0,220;260,25
8;25;7;0,372;557,58
8;25;8;0,508;824,16
8;25;9;0,620;1041,82
8;25;10;0,698;1195,73
8;25;11;0,739;1275,40
8;25;12;0,739;1275,40
8;25;13;0,698;1195,73
8;25;14;0,620;1041,82
8;25;15;0,508;824,16
8;25;16;0,372;557,58
8;25;17;0,220;260,25
8;25;18;0,063;-47,57
8;25;19;0,000;0,00
8;25;20;0,000;0,00
8;25;21;0,000;0,00
8;25;22;0,000;0,00
8;25;23;0,000;0,00
8;26;0;0,000;0,00
8;26;1;0,000;0,00
8;26;2;0,000;0,00
8;26;3;0,000;0,00
8;26;4;0,000;0,00
8;26;5;0,058;-51,48
8;26;6;0,216;256,84
8;26;7;0,368;554,65
8;26;8;0,504;821,65
8;26;9;0,615;1039,66
8;26;10;0,694;1193,82
8;26;11;0,735;1273,62
8;26;12;0,735;1273,62
8;26;13;0,694;1193,82
8;26;14;0,615;1039,66
8;26;15;0,504;821,65
8;26;16;0,368;554,65
8;26;17;0,216;256,84
8;26;18;0,058;-51,48
8;26;19;0,000;0,00
8;26;20;0,000;0,00
8;26;21;0,000;0,00
8;26;22;0,000;0,00
8;26;23;0,000;0,00
8;27;0;0,000;0,00
8;27;1;0,000;0,00
8;27;2;0,000;0,00
8;27;3;0,000;0,00
8;27;4;0,000;0,00
8;27;5;0,053;-55,42
8;27;6;0,211;253,39
8;27;7;0,363;551,66
8;27;8;0,499;819,09
8;27;9;0,611;1037,45
8;27;10;0,689;1191,85
8;27;11;0,730;1271,77
8;27;12;0,730;1271,77
8;27;13;0,689;1191,85
8;27;14;0,611;1037,45
8;27;15;0,499;819,09
8;27;16;0,363;551,66
8;27;17;0,211;253,39
8;27;18;0,053;-55,42
8;27;19;0,000;0,00
8;27;20;0,000;0,00
8;27;21;0,000;0,00
8;27;22;0,000;0,00
8;27;23;0,000;0,00
8;28;0;0,000;0,00
8;28;1;0,000;0,00
8;28;2;0,000;0,00
8;28;3;0,000;0,00
8;28;4;0,000;0,00
8;28;5;0,048;-59,39
8;28;6;0,206;249,89
8;28;7;0,358;548,63
8;28;8;0,495;816,48
8;28;9;0,606;1035,17
8;28;10;0,685;1189,81
8;28;11;0,726;1269,86
8;28;12;0,726;1269,86
8;28;13;0,685;1189,81
8;28;14;0,606;1035,17
8;28;15;0,495;816,48
8;28;16;0,358;548,63
8;28;17;0,206;249,89
8;28;18;0,048;-59,39
8;28;19;0,000;0,00
8;28;20;0,000;0,00
8;28;21;0,000;0,00
8;28;22;0,000;0,00
8;28;23;0,000;0,00
8;29;0;0,000;0,00
8;29;1;0,000;0,00
8;29;2;0,000;0,00
8;29;3;0,000;0,00
8;29;4;0,000;0,00
8;29;5;0,043;-63,39
8;29;6;0,201;246,36
8;29;7;0,353;545,56
8;29;8;0,490;813,81
8;29;9;0,602;1032,83
8;29;10;0,681;1187,71
8;29;11;0,721;1267,88
8;29;12;0,721;1267,88
8;29;13;0,681;1187,71
8;29;14;0,602;1032,83
8;29;15;0,490;813,81
8;29;16;0,353;545,56
8;29;17;0,201;246,36
8;29;18;0,043;-63,39
8;29;19;0,000;0,00
8;29;20;0,000;0,00
8;29;21;0,000;0,00
8;29;22;0,000;0,00
8;29;23;0,000;0,00
8;30;0;0,000;0,00
8;30;1;0,000;0,00
8;30;2;0,000;0,00
8;30;3;0,000;0,00
8;30;4;0,000;0,00
8;30;5;0,038;-67,42
8;30;6;0,196;242,79
8;30;7;0,348;542,43
8;30;8;0,485;811,08
8;30;9;0,597;1030,43
8;30;10;0,676;1185,54
8;30;11;0,717;1265,83
8;30;12;0,717;1265,83
8;30;13;0,676;1185,54
8;30;14;0,597;1030,43
8;30;15;0,485;811,08
8;30;16;0,348;542,43
8;30;17;0,196;242,79
8;30;18;0,038;-67,42
8;30;19;0,000;0,00
8;30;20;0,000;0,00
8;30;21;0,000;0,00
8;30;22;0,000;0,00
8;30;23;0,000;0,00
8;31;0;0,000;0,00
8;31;1;0,000;0,00
8;31;2;0,000;0,00
8;31;3;0,000;0,00
8;31;4;0,000;0,00
8;31;5;0,032;-71,48
8;31;6;0,191;239,18
8;31;7;0,343;539,26
8;31;8;0,480;808,30
8;31;9;0,592;1027,97
8;31;10;0,671;1183,31
8;31;11;0,712;1263,71
8;31;12;0,712;1263,71
8;31;13;0,671;1183,31
8;31;14;0,592;1027,97
8;31;15;0,480;808,30
8;31;16;0,343;539,26
8;31;17;0,191;239,18
8;31;18;0,032;-71,48
8;31;19;0,000;0,00
8;31;20;0,000;0,00
8;31;21;0,000;0,00
8;31;22;0,000;0,00
8;31;23;0,000;0,00
9;1;0;0,000;0,00
9;1;1;0,000;0,00
9;1;2;0,000;0,00
9;1;3;0,000;0,00
9;1;4;0,000;0,00
9;1;5;0,027;-75,57
9;1;6;0,185;235,53
9;1;7;0,338;536,04
9;1;8;0,476;805,47
9;1;9;0,587;1025,45
9;1;10;0,667;1181,01
9;1;11;0,708;1261,53
9;1;12;0,708;1261,53
9;1;13;0,667;1181,01
9;1;14;0,587;1025,45
9;1;15;0,476;805,47
9;1;16;0,338;536,04
9;1;17;0,185;235,53
9;1;18;0,027;-75,57
9;1;19;0,000;0,00
9;1;20;0,000;0,00
9;1;21;0,000;0,00
9;1;22;0,000;0,00
9;1;23;0,000;0,00
9;2;0;0,000;0,00
9;2;1;0,000;0,00
9;2;2;0,000;0,00
9;2;3;0,000;0,00
9;2;4;0,000;0,00
9;2;5;0,022;-79,69
9;2;6;0,180;231,85
9;2;7;0,333;532,78
9;2;8;0,471;802,58
9;2;9;0,583;1022,87
9;2;10;0,662;1178,64
9;2;11;0,703;1259,27
9;2;12;0,703;1259,27
9;2;13;0,662;1178,64
9;2;14;0,583;1022,87
9;2;15;0,471;802,58
9;2;16;0,333;532,78
9;2;17;0,180;231,85
9;2;18;0,022;-79,69
9;2;19;0,000;0,00
9;2;20;0,000;0,00
9;2;21;0,000;0,00
9;2;22;0,000;0,00
9;2;23;0,000;0,00
9;3;0;0,000;0,00
9;3;1;0,000;0,00
9;3;2;0,000;0,00
9;3;3;0,000;0,00
9;3;4;0,000;0,00
9;3;5;0,016;-83,82
9;3;6;0,175;228,14
9;3;7;0,328;529,47
9;3;8;0,466;799,63
9;3;9;0,578;1020,22
9;3;10;0,657;1176,20
9;3;11;0,698;1256,94
9;3;12;0,698;1256,94
9;3;13;0,657;1176,20
9;3;14;0,578;1020,22
9;3;15;0,466;799,63
9;3;16;0,328;529,47
9;3;17;0,175;228,14
9;3;18;0,016;-83,82
9;3;19;0,000;0,00
9;3;20;0,000;0,00
9;3;21;0,000;0,00
9;3;22;0,000;0,00
9;3;23;0,000;0,00
9;4;0;0,000;0,00
9;4;1;0,000;0,00
9;4;2;0,000;0,00
9;4;3;0,000;0,00
9;4;4;0,000;0,00
9;4;5;0,011;-87,98
9;4;6;0,170;224,39
9;4;7;0,323;526,11
9;4;8;0,461;796,63
9;4;9;0,573;1017,51
9;4;10;0,652;1173,70
9;4;11;0,693;1254,55
9;4;12;0,693;1254,55
9;4;13;0,652;1173,70
9;4;14;0,573;1017,51
9;4;15;0,461;796,63
9;4;16;0,323;526,11
9;4;17;0,170;224,39
9;4;18;0,011;-87,98
9;4;19;0,000;0,00
9;4;20;0,000;0,00
9;4;21;0,000;0,00
9;4;22;0,000;0,00
9;4;23;0,000;0,00
9;5;0;0,000;0,00
9;5;1;0,000;0,00
9;5;2;0,000;0,00
9;5;3;0,000;0,00
9;5;4;0,000;0,00
9;5;5;0,006;-92,17
9;5;6;0,165;220,60
9;5;7;0,318;522,72
9;5;8;0,456;793,58
9;5;9;0,568;1014,74
9;5;10;0,647;1171,13
9;5;11;0,688;1252,08
9;5;12;0,688;1252,08
9;5;13;0,647;1171,13
9;5;14;0,568;1014,74
9;5;15;0,456;793,58
9;5;16;0,318;522,72
9;5;17;0,165;220,60
9;5;18;0,006;-92,17
9;5;19;0,000;0,00
9;5;20;0,000;0,00
9;5;21;0,000;0,00
9;5;22;0,000;0,00
9;5;23;0,000;0,00
9;6;0;0,000;0,00
9;6;1;0,000;0,00
9;6;2;0,000;0,00
9;6;3;0,000;0,00
9;6;4;0,000;0,00
9;6;5;0,000;-96,37
9;6;6;0,159;216,79
9;6;7;0,313;519,28
9;6;8;0,451;790,48
9;6;9;0,563;1011,91
9;6;10;0,642;1168,49
9;6;11;0,684;1249,54
9;6;12;0,684;1249,54
9;6;13;0,642;1168,49
9;6;14;0,563;1011,91
9;6;15;0,451;790,48
9;6;16;0,313;519,28
9;6;17;0,159;216,79
9;6;18;0,000;-96,37
9;6;19;0,000;0,00
9;6;20;0,000;0,00
9;6;21;0,000;0,00
9;6;22;0,000;0,00
9;6;23;0,000;0,00
9;7;0;0,000;0,00
9;7;1;0,000;0,00
9;7;2;0,000;0,00
9;7;3;0,000;0,00
9;7;4;0,000;0,00
9;7;5;0,000;0,00
9;7;6;0,154;212,94
9;7;7;0,308;515,79
9;7;8;0,445;787,32
9;7;9;0,558;1009,02
9;7;10;0,637;1165,79
9;7;11;0,679;1246,93
9;7;12;0,679;1246,93
9;7;13;0,637;1165,79
9;7;14;0,558;1009,02
9;7;15;0,445;787,32
9;7;16;0,308;515,79
9;7;17;0,154;212,94
9;7;18;0,000;0,00
9;7;19;0,000;0,00
9;7;20;0,000;0,00
9;7;21;0,000;0,00
9;7;22;0,000;0,00
9;7;23;0,000;0,00
9;8;0;0,000;0,00
9;8;1;0,000;0,00
9;8;2;0,000;0,00
9;8;3;0,000;0,00
9;8;4;0,000;0,00
9;8;5;0,000;0,00
9;8;6;0,149;209,07
9;8;7;0,302;512,27
9;8;8;0,440;784,11
9;8;9;0,553;1006,07
9;8;10;0,632;1163,01
9;8;11;0,674;1244,25
9;8;12;0,674;1244,25
9;8;13;0,632;1163,01
9;8;14;0,553;1006,07
9;8;15;0,440;784,11
9;8;16;0,302;512,27
9;8;17;0,149;209,07
9;8;18;0,000;0,00
9;8;19;0,000;0,00
9;8;20;0,000;0,00
9;8;21;0,000;0,00
9;8;22;0,000;0,00
9;8;23;0,000;0,00
9;9;0;0,000;0,00
9;9;1;0,000;0,00
9;9;2;0,000;0,00
9;9;3;0,000;0,00
9;9;4;0,000;0,00
9;9;5;0,000;0,00
9;9;6;0,143;205,17
9;9;7;0,297;508,70
9;9;8;0,435;780,85
9;9;9;0,548;1003,05
9;9;10;0,627;1160,17
9;9;11;0,668;1241,50
9;9;12;0,668;1241,50
9;9;13;0,627;1160,17
9;9;14;0,548;1003,05
9;9;15;0,435;780,85
9;9;16;0,297;508,70
9;9;17;0,143;205,17
9;9;18;0,000;0,00
9;9;19;0,000;0,00
9;9;20;0,000;0,00
9;9;21;0,000;0,00
9;9;22;0,000;0,00
9;9;23;0,000;0,00
9;10;0;0,000;0,00
9;10;1;0,000;0,00
9;10;2;0,000;0,00
9;10;3;0,000;0,00
9;10;4;0,000;0,00
9;10;5;0,000;0,00
9;10;6;0,138;201,24
9;10;7;0,292;505,10
9;10;8;0,430;777,53
9;10;9;0,542;999,98
9;10;10;0,622;1157,27
9;10;11;0,663;1238,69
9;10;12;0,663;1238,69
9;10;13;0,622;1157,27
9;10;14;0,542;999,98
9;10;15;0,430;777,53
9;10;16;0,292;505,10
9;10;17;0,138;201,24
9;10;18;0,000;0,00
9;10;19;0,000;0,00
9;10;20;0,000;0,00
9;10;21;0,000;0,00
9;10;22;0,000;0,00
9;10;23;0,000;0,00
9;11;0;0,000;0,00
9;11;1;0,000;0,00
9;11;2;0,000;0,00
9;11;3;0,000;0,00
9;11;4;0,000;0,00
9;11;5;0,000;0,00
9;11;6;0,132;197,28
9;11;7;0,286;501,45
9;11;8;0,424;774,17
9;11;9;0,537;996,84
9;11;10;0,617;1154,29
9;11;11;0,658;1235,80
9;11;12;0,658;1235,80
9;11;13;0,617;1154,29
9;11;14;0,537;996,84
9;11;15;0,424;774,17
9;11;16;0,286;501,45
9;11;17;0,132;197,28
9;11;18;0,000;0,00
9;11;19;0,000;0,00
9;11;20;0,000;0,00
9;11;21;0,000;0,00
9;11;22;0,000;0,00
9;11;23;0,000;0,00
9;12;0;0,000;0,00
9;12;1;0,000;0,00
9;12;2;0,000;0,00
9;12;3;0,000;0,00
9;12;4;0,000;0,00
9;12;5;0,000;0,00
9;12;6;0,127;193,30
9;12;7;0,281;497,77
9;12;8;0,419;770,76
9;12;9;0,532;993,65
9;12;10;0,612;1151,25
9;12;11;0,653;1232,84
9;12;12;0,653;1232,84
9;12;13;0,612;1151,25
9;12;14;0,532;993,65
9;12;15;0,419;770,76
9;12;16;0,281;497,77
9;12;17;0,127;193,30
9;12;18;0,000;0,00
9;12;19;0,000;0,00
9;12;20;0,000;0,00
9;12;21;0,000;0,00
9;12;22;0,000;0,00
9;12;23;0,000;0,00
9;13;0;0,000;0,00
9;13;1;0,000;0,00
9;13;2;0,000;0,00
9;13;3;0,000;0,00
9;13;4;0,000;0,00
9;13;5;0,000;0,00
9;13;6;0,121;189,29
9;13;7;0,276;494,05
9;13;8;0,414;767,29
9;13;9;0,527;990,39
9;13;10;0,606;1148,15
9;13;11;0,648;1229,81
9;13;12;0,648;1229,81
