YEAR;MO;DY;HR;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
2023;5;3;23;4.1;727.1;770.1;1.0;43;0;2;;;0;0;;;;;;;;;;;-7.5;;;;;;
2023;5;4;2;-1.3;727.9;771.9;0.8;66;0;0;;;0;0;;;;;;;;;;;-7.0;;;;;;
2023;5;4;5;-2.2;728.5;772.6;0.6;68;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-7.4;;;;;;
2023;5;4;8;0.8;729.4;773.1;0.9;65;0;2;;;0;0;;;-2.7;;0.0;0.0;0.0;0.0;0.0;50.0;-5.2;0.0;12.0;;;;
2023;5;4;11;7.1;729.2;771.8;-0.2;38;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-6.4;;;;;;
2023;5;4;14;9.9;728.2;770.4;-1.0;27;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-8.3;;;;;;
2023;5;4;17;10.3;727.6;769.7;-0.6;23;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-9.8;;;;;;
2023;5;4;20;8.9;727.9;770.2;0.3;26;0;1;;;0;0;;;;10.4;0.0;0.0;0.0;0.0;0.0;50.0;-9.7;0.0;12.0;;;;
2023;5;4;23;4.3;729.0;772.0;1.1;39;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-8.7;;;;;;
2023;5;5;2;0.4;729.0;772.7;0.0;64;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-5.6;;;;;;
2023;5;5;5;0.1;729.6;773.4;0.6;66;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;;;-5.5;;;;;;
2023;5;5;8;2.5;730.5;773.9;0.9;59;0;1;;;0;0;;;-1.4;;0.0;0.0;0.0;0.0;0.0;50.0;-4.9;0.0;12.0;;;;
2023;5;5;11;9.8;729.7;772.0;-0.8;34;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-5.3;;;;;;
2023;5;5;14;11.4;728.8;770.7;-0.9;29;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;-6.3;;;;;;
2023;5;5;17;9.5;728.5;770.7;-0.3;38;0;2;;12.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;50.0;-4.1;;;;;;
2023;5;5;20;8.7;728.3;770.6;-0.2;47;0;1;;;0;0;0.0;0.0;;12.3;0.0;0.0;0.0;0.0;0.0;50.0;-2.1;0.0;12.0;;;;
2023;5;5;23;5.0;728.8;771.7;0.5;60;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-2.1;;;;;;
2023;5;6;2;2.6;729.0;772.3;0.2;71;0;2;;;0;0;;;;;;;;;;;-2.1;;;;;;
2023;5;6;5;0.4;728.6;772.3;-0.4;78;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-3.0;;;;;;
2023;5;6;8;4.0;728.8;771.9;0.2;62;0;2;;;0;0;;;0.2;;0.0;0.0;0.0;0.0;0.0;50.0;-2.7;0.0;12.0;;;;
2023;5;6;11;14.6;728.1;769.6;-0.7;18;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-9.6;;;;;;
2023;5;6;14;19.5;726.1;766.6;-2.0;13;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-10.1;;;;;;
2023;5;6;17;18.4;725.2;766.0;-0.9;15;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-9.1;;;;;;
2023;5;6;20;16.0;725.3;766.3;0.1;20;0;1;;;0;0;;;;19.8;0.0;0.0;0.0;0.0;0.0;50.0;-7.0;0.0;12.0;;;;
2023;5;6;23;10.7;725.5;767.4;0.2;33;0;0;;;0;0;;;;;;;;;;;-5.0;;;;;;
2023;5;7;2;6.3;725.5;768.1;0.0;46;0;1;;;0;0;;;;;;;;;;;-4.6;;;;;;
2023;5;7;5;4.0;725.4;768.2;-0.1;57;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-3.9;;;;;;
2023;5;7;8;6.2;726.8;769.4;1.4;54;0;0;;;0;0;;;3.0;;0.0;0.0;0.0;0.0;;50.0;-2.5;0.0;12.0;;;;
2023;5;7;11;16.4;727.0;768.1;0.2;33;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;0.0;;;;;;
2023;5;7;14;19.5;726.0;766.6;-1.0;29;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;0.7;;;;;;
2023;5;7;17;20.1;724.8;765.1;-1.2;26;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;0.2;;;;;;
2023;5;7;20;17.6;724.6;765.4;-0.2;28;0;2;;;0;0;;;;20.2;0.0;0.0;0.0;0.0;0.0;50.0;-1.3;0.0;12.0;;;;
2023;5;7;23;12.0;725.6;767.3;1.0;30;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-5.2;;;;;;
2023;5;8;2;6.9;726.1;768.5;0.5;53;0;2;;;0;0;;;;;;;;;;;-2.0;;;;;;
2023;5;8;5;4.1;726.2;769.1;0.1;65;0;1;;;0;0;;;;;;;;;;;-1.9;;;;;;
2023;5;8;8;6.6;726.7;769.3;0.5;50;0;4;;;0;0;;;3.5;;0.0;0.0;0.0;0.0;0.0;50.0;-3.2;0.0;12.0;;;;
2023;5;8;11;15.6;726.5;767.7;-0.2;26;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-3.7;;;;;;
2023;5;8;14;20.5;724.9;765.3;-1.6;16;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-6.3;;;;;;
2023;5;8;17;20.3;723.6;763.9;-1.3;19;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.1;;;;;;
2023;5;8;20;14.5;723.6;764.8;0.0;24;0;3;;;0;0;;;;21.7;0.0;0.0;0.0;0.0;0.0;50.0;-6.0;0.0;12.0;;;;
2023;5;8;23;10.4;724.0;765.8;0.4;32;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-5.9;;;;;;
2023;5;9;2;6.0;723.6;766.0;-0.4;47;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-4.5;;;;;;
2023;5;9;5;4.4;722.9;765.6;-0.7;51;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-5.0;;;;;;
2023;5;9;8;7.4;722.8;764.9;-0.1;43;0;3;;;0;0;;;3.9;;0.0;0.0;0.0;0.0;0.0;50.0;-4.6;0.0;12.0;;;;
2023;5;9;11;16.4;721.9;762.6;-0.9;25;0;4;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.0;;;;;;
2023;5;9;14;21.2;720.1;760.2;-1.8;18;0;4;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-3.8;;;;;;
2023;5;9;17;22.1;718.4;758.2;-1.7;16;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.6;;;;;;
2023;5;9;20;15.6;718.7;759.4;0.3;27;0;1;;;0;0;;;;22.9;0.0;0.0;0.0;0.0;0.0;50.0;-3.5;0.0;12.0;;;;
2023;5;9;23;10.1;719.4;760.9;0.7;38;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-3.7;;;;;;
2023;5;10;2;7.0;718.7;760.8;-0.7;48;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-3.3;;;;;;
2023;5;10;5;6.7;718.0;760.0;-0.7;50;0;4;;;0;0;;;;;0.0;0.0;0.0;;;;-3.1;;;;;;
2023;5;10;8;8.8;717.8;759.5;-0.2;42;0;2;;;0;0;;;6.6;;0.0;0.0;0.0;;;50.0;-3.5;0.0;12.0;;;;
2023;5;10;11;11.9;718.6;759.8;0.8;34;0;2;;;0;0;;;;;0.0;0.0;0.0;;;50.0;-3.7;;;;;;
2023;5;10;14;13.3;718.6;759.5;0.0;46;0;0;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;20.0;1.9;;;;;;
2023;5;10;17;12.3;718.6;759.7;0.0;73;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;20.0;7.5;;;;;;
2023;5;10;20;11.7;718.7;760.0;0.1;77;0;1;;;0;0;0.0;0.0;;13.7;0.0;0.0;0.0;;;20.0;7.7;0.0;12.0;;;;
2023;5;10;23;9.0;718.9;760.5;0.2;90;0;0;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;7.4;;;;;;
2023;5;11;2;7.8;721.6;763.6;2.7;72;0;4;;12.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;3.0;;;;;;
2023;5;11;5;2.1;724.6;767.8;3.0;87;0;3;;13.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;10.0;0.1;;;;;;
2023;5;11;8;4.5;726.3;769.1;1.7;75;0;4;;10.0;0;0;0.0;0.0;2.0;;0.0;0.0;0.0;;;20.0;0.4;0.0;12.0;;;;
2023;5;11;11;9.3;726.6;768.7;0.3;51;0;2;;10.0;0;0;;;;;0.0;0.0;0.0;0.0;0.0;20.0;-0.4;;;;;;
2023;5;11;14;11.0;726.1;767.9;-0.5;29;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-6.6;;;;;;
2023;5;11;17;12.7;724.8;766.3;-1.3;22;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-8.8;;;;;;
2023;5;11;20;11.3;724.0;765.7;-0.8;22;0;2;;;0;0;;;;13.4;;;;;;50.0;-9.5;0.0;12.0;;;;
2023;5;11;23;7.0;723.5;765.8;-0.5;36;0;2;;;0;0;;;;;;;;;;;-7.2;;;;;;
2023;5;12;2;2.5;721.6;764.5;-1.9;61;0;3;;;0;0;;;;;;;;;;;-4.4;;;;;;
2023;5;12;5;2.0;719.2;762.0;-2.4;61;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.8;;;;;;
2023;5;12;8;6.8;717.1;759.1;-2.1;39;0;3;;;0;0;;;1.8;;0.0;0.0;0.0;0.0;0.0;50.0;-6.3;0.0;12.0;;;;
2023;5;12;11;13.9;715.0;755.8;-2.1;27;0;4;;10.0;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.9;;;;;;
2023;5;12;14;16.1;712.7;753.1;-2.3;24;0;7;12.0;12.0;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.3;;;;;;
2023;5;12;17;17.3;710.5;750.4;-2.2;25;0;6;10.0;11.0;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-3.1;;;;;;
2023;5;12;20;12.2;709.9;750.7;-0.6;35;0;2;;11.0;0;0;;;;18.1;0.0;0.0;0.0;0.0;0.0;50.0;-2.9;0.0;12.0;;;;
2023;5;12;23;8.8;712.1;753.4;2.2;44;0;1;;;0;0;;;;;0.0;0.0;0.0;;;;-3.0;;;;;;
2023;5;13;2;8.3;715.5;757.0;3.4;75;0;5;11.0;11.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;4.1;;;;;;
2023;5;13;5;6.0;716.8;758.8;1.3;86;0;2;;11.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;20.0;3.8;;;;;;
2023;5;13;8;6.9;717.2;759.1;0.4;75;0;2;;;0;0;0.0;0.0;5.8;;0.0;0.0;0.0;0.0;0.0;50.0;2.8;0.0;12.0;;;;
2023;5;13;11;12.4;716.9;757.9;-0.3;42;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;;50.0;-0.1;;;;;;
2023;5;13;14;14.3;715.4;756.1;-1.5;27;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.4;;;;;;
2023;5;13;17;14.8;713.3;753.8;-2.1;33;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-1.3;;;;;;
2023;5;13;20;7.2;715.0;756.8;1.7;69;0;4;;13.0;0;0;0.0;0.0;;15.7;0.0;0.0;0.0;;;20.0;1.8;0.0;12.0;;;;
2023;5;13;23;4.3;715.9;758.2;0.9;75;0;2;;;0;0;;;;;0.0;0.0;0.0;;;;0.2;;;;;;
2023;5;14;2;1.1;716.5;759.3;0.6;89;0;1;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;-0.5;;;;;;
2023;5;14;5;1.4;716.5;759.2;0.0;89;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;10.0;-0.2;;;;;;
2023;5;14;8;2.1;717.2;759.9;0.7;83;0;2;;;0;0;0.0;0.0;0.8;;0.0;0.0;0.0;;;20.0;-0.5;0.0;12.0;;;;
2023;5;14;11;0.4;718.7;761.8;1.5;82;0;3;;;0;0;0.0;0.0;0.4;;0.0;0.0;0.0;;;4.0;-2.3;;;;;;
2023;5;14;14;5.0;718.3;760.6;-0.4;47;0;3;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;-5.4;;;;;;
2023;5;14;17;4.9;717.5;759.8;-0.8;53;0;3;;10.0;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.1;;;;;;
2023;5;14;20;5.8;716.8;758.9;-0.7;38;0;1;;;0;0;0.0;0.0;;6.6;0.0;0.0;0.0;0.0;0.0;50.0;-7.6;0.0;12.0;;;;
2023;5;14;23;2.2;716.7;759.4;-0.1;55;0;1;;;0;0;;;;;;;;;;;-6.0;;;;;;
2023;5;15;2;0.2;716.0;758.9;-0.7;74;0;2;;;0;0;;;;;;;;;;;-3.9;;;;;;
2023;5;15;5;-0.8;714.6;757.6;-1.4;75;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.7;;;;;;
2023;5;15;8;2.0;713.5;756.0;-1.1;59;0;2;;;0;0;;;-1.1;;0.0;0.0;0.0;0.0;;50.0;-5.2;0.0;12.0;;;;
2023;5;15;11;8.4;711.6;753.0;-1.9;32;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-7.4;;;;;;
2023;5;15;14;10.4;710.9;751.9;-0.7;27;0;5;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-8.0;;;;;;
2023;5;15;17;11.7;710.2;751.0;-0.7;27;0;5;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-6.7;;;;;;
2023;5;15;20;8.5;710.9;752.2;0.7;37;0;3;;;0;0;;;;11.8;0.0;0.0;0.0;0.0;0.0;50.0;-5.6;0.0;12.0;;;;
2023;5;15;23;4.2;712.6;754.7;1.7;44;0;2;;;0;0;;;;;;;;;;;-7.1;;;;;;
2023;5;16;2;2.6;713.8;756.3;1.2;50;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-6.8;;;;;;
2023;5;16;5;0.9;715.5;758.3;1.7;67;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.6;;;;;;
2023;5;16;8;5.3;717.4;759.7;1.9;48;0;1;;;0;0;;;0.8;;0.0;0.0;0.0;0.0;0.0;50.0;-4.8;0.0;12.0;;;;
2023;5;16;11;12.7;717.8;758.9;0.4;24;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-7.4;;;;;;
2023;5;16;14;15.3;716.8;757.5;-1.0;20;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-7.7;;;;;;
2023;5;16;17;15.6;715.9;756.4;-0.9;20;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-7.2;;;;;;
2023;5;16;20;14.3;716.2;757.0;0.3;20;0;1;;;0;0;;;;17.1;0.0;0.0;0.0;0.0;0.0;50.0;-8.3;0.0;12.0;;;;
2023;5;16;23;10.0;;;;30;0;1;;;0;0;;;;;;;0.0;;;;-6.8;;;;;;
2023;5;17;2;6.5;716.8;758.8;;42;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-5.5;;;;;;
2023;5;17;5;4.4;716.2;758.5;-0.6;54;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.1;;;;;;
2023;5;17;8;7.5;716.1;757.9;-0.1;48;0;2;;;0;0;;;3.6;;;;;;;50.0;-3.0;0.0;12.0;;;;
2023;5;17;11;16.6;715.4;755.8;-0.7;21;0;1;;;0;0;;;;;;;;;;50.0;-6.0;;;;;;
2023;5;17;14;19.5;713.9;753.8;-1.5;18;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-5.5;;;;;;
2023;5;17;17;19.1;712.7;752.6;-1.2;15;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-8.2;;;;;;
2023;5;17;20;17.1;712.3;752.5;-0.4;19;0;2;;;0;0;;;;20.1;0.0;0.0;0.0;0.0;0.0;50.0;-6.8;0.0;12.0;;;;
2023;5;17;23;14.4;713.0;753.6;0.7;25;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-5.3;;;;;;
2023;5;18;2;5.7;715.6;757.6;2.6;70;0;5;13.0;16.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;0.5;;;;;;
2023;5;18;5;2.3;718.2;760.9;2.6;79;0;4;;16.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;10.0;-1.0;;;;;;
2023;5;18;8;1.1;719.4;762.4;1.2;87;0;3;;;0;0;0.0;0.0;1.1;;0.0;0.0;0.0;;;4.0;-0.8;0.0;12.0;;;;
2023;5;18;11;3.1;720.0;762.7;0.6;83;0;1;;;0;0;0.0;0.0;1.0;;0.0;0.0;0.0;;;50.0;0.5;;;;;;
2023;5;18;14;7.8;719.5;761.5;-0.5;47;0;3;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;50.0;-2.9;;;;;;
2023;5;18;17;9.9;718.6;760.2;-0.9;30;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-7.1;;;;;;
2023;5;18;20;7.6;719.3;761.2;0.7;45;0;4;;11.0;0;0;0.0;0.0;;10.8;0.0;0.0;0.0;0.0;0.0;50.0;-3.6;0.0;12.0;;;;
2023;5;18;23;3.6;720.6;763.2;1.3;63;0;3;;10.0;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-2.9;;;;;;
2023;5;19;2;2.8;720.7;763.4;0.1;72;0;3;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;-1.8;;;;;;
2023;5;19;5;2.9;720.2;763.0;-0.5;74;0;3;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;20.0;-1.3;;;;;;
2023;5;19;8;2.9;720.6;763.3;0.4;76;0;3;;;0;0;0.0;0.0;2.2;;0.0;0.0;0.0;;;20.0;-1.0;0.0;12.0;;;;
2023;5;19;11;3.9;720.4;763.0;-0.2;79;0;4;;11.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;20.0;0.5;;;;;;
2023;5;19;14;4.8;720.7;763.1;0.3;76;0;4;11.0;11.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;20.0;0.8;;;;;;
2023;5;19;17;3.0;721.6;764.4;0.9;86;0;5;11.0;13.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;10.0;0.9;;;;;;
2023;5;19;20;3.0;723.0;765.9;1.4;86;0;5;10.0;13.0;0;0;0.0;0.0;;5.0;0.0;0.0;0.0;;;10.0;0.8;0.0;12.0;;;;
2023;5;19;23;2.6;723.7;766.6;0.7;87;0;4;;12.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;0.7;;;;;;
2023;5;20;2;2.3;723.9;766.9;0.2;89;0;3;;11.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;0.6;;;;;;
2023;5;20;5;0.2;724.6;768.1;0.7;93;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;0.5;-0.8;;;;;;
2023;5;20;8;1.6;726.0;769.2;1.4;91;0;3;;10.0;0;0;0.0;0.0;0.2;;0.0;0.0;0.0;;;10.0;0.2;0.0;12.0;;;0.0;4.0
2023;5;20;11;4.9;727.1;769.9;1.1;83;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;20.0;2.2;;;;;;
2023;5;20;14;10.0;727.0;769.0;-0.1;63;0;3;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;3.1;;;;;;
2023;5;20;17;12.1;726.7;768.3;-0.3;50;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;1.8;;;;;;
2023;5;20;20;11.7;727.0;768.7;0.3;51;0;1;;;0;0;;;;14.3;0.0;0.0;0.0;0.0;0.0;50.0;1.9;0.0;12.0;;;;
2023;5;20;23;6.7;727.9;770.5;0.9;67;0;1;;;0;0;;;;;;;;;;;1.0;;;;;;
2023;5;21;2;3.8;728.2;771.2;0.3;82;0;1;;;0;0;;;;;;;;;;;0.9;;;;;;
2023;5;21;5;1.9;727.9;771.3;-0.3;89;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;0.3;;;;;;
2023;5;21;8;5.9;727.9;770.7;0.0;69;0;2;;;0;0;;;1.1;;0.0;0.0;0.0;0.0;0.0;50.0;0.5;0.0;12.0;0.0;0.0;;
2023;5;21;11;15.5;727.0;768.2;-0.9;24;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-5.1;;;;;;
2023;5;21;14;19.4;725.2;765.7;-1.8;24;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-2.0;;;;;;
2023;5;21;17;20.4;723.4;763.6;-1.8;22;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-2.2;;;;;;
2023;5;21;20;17.4;722.5;763.3;-0.9;29;0;2;;;0;0;;;;20.7;0.0;0.0;0.0;0.0;0.0;50.0;-1.1;0.0;12.0;;;;
2023;5;21;23;12.3;722.3;763.7;-0.2;41;0;2;;;0;0;;;;;;;;;;;-0.7;;;;;;
2023;5;22;2;8.6;721.2;763.0;-1.1;54;0;3;;;0;0;;;;;;;;;;;-0.4;;;;;;
2023;5;22;5;6.6;719.8;761.8;-1.4;64;0;4;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;0.1;;;;;;
2023;5;22;8;11.2;719.0;760.4;-0.8;47;0;2;;;0;0;;;6.5;;0.0;0.0;0.0;0.0;0.0;50.0;0.3;0.0;12.0;0.0;4.0;;
2023;5;22;11;19.5;718.0;758.1;-1.0;26;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-0.5;;;;;;
2023;5;22;14;22.4;716.4;756.1;-1.6;16;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-4.5;;;;;;
2023;5;22;17;20.5;716.2;756.1;-0.2;20;0;2;;;0;0;;;;;0.0;0.0;0.0;;;50.0;-3.5;;;;;;
2023;5;22;20;18.2;716.8;757.0;0.6;28;0;2;;;0;0;;;;22.9;0.0;0.0;0.0;;;50.0;-0.8;0.0;12.0;;;;
2023;5;22;23;14.2;716.5;757.3;-0.3;40;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;;;0.8;;;;;;
2023;5;23;2;9.4;716.1;757.6;-0.4;61;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;2.1;;;;;;
2023;5;23;5;5.9;715.8;757.7;-0.3;73;0;1;;;0;0;;;;;;;;;;50.0;1.4;;;;;;
2023;5;23;8;14.3;716.3;757.0;0.5;38;0;2;;;0;0;;;5.6;;0.0;0.0;0.0;0.0;0.0;50.0;0.1;0.0;12.0;0.0;4.0;;
2023;5;23;11;19.0;716.0;756.1;-0.3;28;0;4;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;0.0;;;;;;
2023;5;23;14;20.2;714.7;754.6;-1.3;25;0;4;;10.0;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-0.4;;;;;;
2023;5;23;17;18.2;714.5;754.6;-0.2;33;0;3;;11.0;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;1.6;;;;;;
2023;5;23;20;16.9;714.4;754.6;-0.1;29;0;4;;10.0;0;0;0.0;0.0;;21.0;0.0;0.0;0.0;0.0;0.0;50.0;-1.5;0.0;12.0;;;;
2023;5;23;23;12.3;715.1;756.1;0.7;45;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;0.7;;;;;;
2023;5;24;2;8.4;714.1;755.6;-1.0;59;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;0.8;;;;;;
2023;5;24;5;7.7;712.7;754.2;-1.4;62;0;2;;;0;0;;;;;0.0;0.0;0.0;;;50.0;0.9;;;;;;
2023;5;24;8;10.6;711.7;752.7;-1.0;54;0;0;;;0;0;;;7.0;;0.0;0.0;0.0;0.0;0.0;50.0;1.6;0.0;12.0;0.0;6.0;;
2023;5;24;11;13.9;711.2;751.7;-0.5;38;0;2;;;0;0;;;;;0.0;0.0;0.0;;;50.0;-0.4;;;;;;
2023;5;24;14;5.7;713.5;755.4;2.3;83;0;4;12.0;18.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;10.0;3.0;;;;;;
2023;5;24;17;6.9;715.5;757.3;2.0;74;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;20.0;2.6;;;;;;
2023;5;24;20;8.0;715.9;757.6;0.4;59;0;1;;;0;0;0.0;0.0;;15.8;0.0;0.0;0.0;0.0;0.0;50.0;0.4;0.0;12.0;;;;
2023;5;24;23;6.0;717.1;759.2;1.2;62;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-0.9;;;;;;
2023;5;25;2;3.1;717.9;760.5;0.8;77;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-0.5;;;;;;
2023;5;25;5;2.6;718.8;761.5;0.9;77;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;;50.0;-1.1;;;;;;
2023;5;25;8;4.6;719.4;761.8;0.6;62;0;2;;;0;0;;;2.2;;0.0;0.0;0.0;0.0;0.0;50.0;-2.2;0.0;12.0;0.0;0.0;;
2023;5;25;11;8.0;719.0;760.9;-0.4;44;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-3.6;;;;;;
2023;5;25;14;10.1;718.3;759.8;-0.7;39;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;-3.2;;;;;;
2023;5;25;17;13.0;717.5;758.6;-0.8;22;0;4;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;-8.2;;;;;;
2023;5;25;20;11.4;718.0;759.3;0.5;24;0;2;;;0;0;0.0;0.0;;13.4;0.0;0.0;0.0;0.0;0.0;50.0;-8.6;0.0;12.0;;;;
2023;5;25;23;7.3;718.8;760.7;0.8;50;0;1;;;0;0;;;;;0.0;0.0;0.0;;;;-2.5;;;;;;
2023;5;26;2;7.2;719.1;761.1;0.3;54;0;3;;;0;0;;;;;0.0;0.0;0.0;;;;-1.7;;;;;;
2023;5;26;5;7.6;719.0;760.9;-0.1;43;0;2;;14.0;0;0;0.0;0.0;;;0.0;0.0;0.0;;;50.0;-4.2;;;;;;
2023;5;26;8;6.1;719.8;762.1;0.8;62;0;2;;;0;0;0.0;0.0;5.8;;0.0;0.0;0.0;;;50.0;-0.8;0.0;12.0;0.0;6.0;;
